[Cidade: Rio de Janeiro]
[Mês]	[Dia]	[Hora]	[Temp]	[Umi]	[Rad.Dir.]	[Rad.Dif.]	[Dir.Vento]	[Vel.Vento]
1	16	14	 29.000	 0.700	 697.000	 253.000	 170.000	 4.100
1	16	15	 29.000	 0.660	 659.000	 246.000	 180.000	 4.100
1	16	16	 28.000	 0.740	 574.000	 208.000	 200.000	 5.100
1	16	17	 28.000	 0.700	 484.000	 166.000	 180.000	 4.100
1	16	18	 27.000	 0.790	 24.000	 69.000	 180.000	 3.200
1	16	19	 26.500	 0.810	 3.000	 17.000	 180.000	 2.400
1	16	20	 26.000	 0.840	 0.000	 0.000	 120.000	 1.500
1	16	21	 25.500	 0.860	 0.000	 0.000	 120.000	 0.700
1	16	22	 25.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	16	23	 25.000	 0.890	 0.000	 0.000	 150.000	 2.600
1	17	0	 25.000	 0.830	 0.000	 0.000	 150.000	 2.600
1	17	1	 24.000	 0.940	 0.000	 0.000	 0.000	 0.000
1	17	2	 24.000	 0.940	 0.000	 0.000	 0.000	 0.000
1	17	3	 24.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	17	4	 24.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	17	5	 24.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	17	6	 24.000	 0.830	 9.000	 10.000	 0.000	 0.000
1	17	7	 25.000	 0.780	 487.000	 61.000	 0.000	 0.000
1	17	8	 26.000	 0.790	 640.000	 94.000	 90.000	 1.500
1	17	9	 27.000	 0.700	 517.000	 223.000	 90.000	 1.500
1	17	10	 28.000	 0.660	 663.000	 200.000	 90.000	 1.500
1	17	11	 28.000	 0.700	 694.000	 264.000	 150.000	 5.100
1	17	12	 28.000	 0.700	 546.000	 242.000	 160.000	 5.100
1	17	13	 30.000	 0.660	 614.000	 273.000	 170.000	 4.100
1	17	14	 31.000	 0.940	 375.000	 451.000	 180.000	 5.100
1	17	15	 29.000	 0.660	 559.000	 232.000	 180.000	 5.100
1	17	16	 29.000	 0.660	 417.000	 233.000	 180.000	 2.600
1	17	17	 28.500	 0.660	 243.000	 214.000	 180.000	 2.600
1	17	18	 28.000	 0.660	 84.000	 151.000	 160.000	 2.600
1	17	19	 27.500	 0.720	 5.000	 27.000	 160.000	 1.300
1	17	20	 27.000	 0.790	 0.000	 0.000	 0.000	 0.000
1	17	21	 26.500	 0.810	 0.000	 0.000	 0.000	 0.000
1	17	22	 26.000	 0.840	 0.000	 0.000	 0.000	 0.000
1	17	23	 25.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	18	0	 25.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	18	1	 25.000	 0.880	 0.000	 0.000	 0.000	 0.000
1	18	2	 25.000	 0.870	 0.000	 0.000	 0.000	 0.000
1	18	3	 25.000	 0.860	 0.000	 0.000	 0.000	 0.000
1	18	4	 25.000	 0.850	 0.000	 0.000	 0.000	 0.000
1	18	5	 25.000	 0.840	 0.000	 0.000	 0.000	 0.000
1	18	6	 25.000	 0.830	 4.000	 15.000	 0.000	 0.000
1	18	7	 25.000	 0.780	 226.000	 93.000	 0.000	 0.000
1	18	8	 26.000	 0.840	 436.000	 171.000	 30.000	 2.100
1	18	9	 27.000	 0.760	 638.000	 187.000	 0.000	 0.000
1	18	10	 28.000	 0.700	 650.000	 246.000	 160.000	 4.100
1	18	11	 28.000	 0.700	 564.000	 367.000	 170.000	 5.100
1	18	12	 28.000	 0.740	 556.000	 320.000	 150.000	 3.100
1	18	13	 29.000	 0.660	 752.000	 269.000	 180.000	 2.600
1	18	14	 29.000	 0.700	 498.000	 386.000	 160.000	 4.100
1	18	15	 29.000	 0.700	 638.000	 233.000	 180.000	 4.100
1	18	16	 29.000	 0.700	 522.000	 240.000	 200.000	 5.100
1	18	17	 29.000	 0.700	 401.000	 212.000	 180.000	 4.100
1	18	18	 29.000	 0.740	 292.000	 95.000	 190.000	 3.100
1	18	19	 27.000	 0.840	 21.000	 20.000	 220.000	 2.100
1	18	20	 28.000	 0.700	 0.000	 0.000	 0.000	 0.000
1	18	21	 27.000	 0.760	 0.000	 0.000	 0.000	 1.500
1	18	22	 26.000	 0.840	 0.000	 0.000	 90.000	 3.100
1	18	23	 27.000	 0.740	 0.000	 0.000	 100.000	 1.500
1	19	0	 27.000	 0.740	 0.000	 0.000	 0.000	 0.000
1	19	1	 26.000	 0.840	 0.000	 0.000	 0.000	 0.000
1	19	2	 26.000	 0.790	 0.000	 0.000	 30.000	 2.100
1	19	3	 26.000	 0.790	 0.000	 0.000	 0.000	 0.000
1	19	4	 26.000	 0.790	 0.000	 0.000	 0.000	 0.000
1	19	5	 26.000	 0.790	 0.000	 0.000	 0.000	 0.000
1	19	6	 25.000	 0.830	 83.000	 11.000	 0.000	 0.000
1	19	7	 26.000	 0.790	 492.000	 50.000	 0.000	 0.000
1	19	8	 27.500	 0.700	 737.000	 78.000	 0.000	 0.000
1	19	9	 29.000	 0.620	 830.000	 101.000	 0.000	 0.000
1	19	10	 29.000	 0.620	 828.000	 119.000	 0.000	 2.500
1	19	11	 29.000	 0.620	 753.000	 183.000	 160.000	 5.100
1	19	12	 29.000	 0.660	 806.000	 171.000	 150.000	 4.100
1	19	13	 30.000	 0.590	 821.000	 178.000	 180.000	 4.100
1	19	14	 30.000	 0.620	 625.000	 238.000	 170.000	 5.100
1	19	15	 30.000	 0.660	 750.000	 186.000	 180.000	 5.100
1	19	16	 30.000	 0.670	 568.000	 190.000	 180.000	 4.100
1	19	17	 30.000	 0.690	 388.000	 191.000	 180.000	 3.100
1	19	18	 30.000	 0.700	 172.000	 52.000	 150.000	 2.100
1	19	19	 30.000	 0.700	 45.000	 18.000	 210.000	 2.600
1	19	20	 28.000	 0.740	 0.000	 0.000	 160.000	 2.600
1	19	21	 27.500	 0.740	 0.000	 0.000	 160.000	 2.300
1	19	22	 27.000	 0.740	 0.000	 0.000	 150.000	 2.100
1	19	23	 27.000	 0.740	 0.000	 0.000	 0.000	 0.000
1	20	0	 26.500	 0.760	 0.000	 0.000	 0.000	 1.300
1	20	1	 26.000	 0.790	 0.000	 0.000	 90.000	 2.600
1	20	2	 26.000	 0.790	 0.000	 0.000	 90.000	 1.700
1	20	3	 26.000	 0.790	 0.000	 0.000	 90.000	 0.900
1	20	4	 26.000	 0.790	 0.000	 0.000	 0.000	 0.000
1	20	5	 25.000	 0.830	 0.000	 0.000	 0.000	 0.000
1	20	6	 25.000	 0.830	 26.000	 13.000	 0.000	 0.000
1	20	7	 26.000	 0.790	 136.000	 73.000	 0.000	 0.000
1	20	8	 27.000	 0.740	 626.000	 115.000	 0.000	 0.000
1	20	9	 28.000	 0.700	 727.000	 150.000	 160.000	 2.600
1	20	10	 28.000	 0.700	 740.000	 172.000	 150.000	 3.100
1	20	11	 29.000	 0.700	 668.000	 263.000	 180.000	 1.500
1	20	12	 29.000	 0.700	 465.000	 438.000	 180.000	 2.600
1	20	13	 30.000	 0.660	 660.000	 270.000	 160.000	 5.100
1	20	14	 30.000	 0.660	 376.000	 429.000	 180.000	 3.100
1	20	15	 30.000	 0.640	 524.000	 242.000	 180.000	 4.100
1	20	16	 30.000	 0.620	 415.000	 188.000	 200.000	 5.100
1	20	17	 31.000	 0.630	 256.000	 173.000	 210.000	 1.500
1	20	18	 31.000	 0.590	 130.000	 116.000	 200.000	 2.600
1	20	19	 31.000	 0.550	 9.000	 17.000	 130.000	 4.100
1	20	20	 27.000	 0.890	 0.000	 0.000	 90.000	 2.600
1	20	21	 27.500	 0.770	 0.000	 0.000	 90.000	 2.600
1	20	22	 28.000	 0.660	 0.000	 0.000	 120.000	 2.600
1	20	23	 27.000	 0.700	 0.000	 0.000	 0.000	 0.000
1	21	0	 26.000	 0.790	 0.000	 0.000	 0.000	 0.000
1	21	1	 26.000	 0.790	 0.000	 0.000	 0.000	 0.000
1	21	2	 26.000	 0.790	 0.000	 0.000	 0.000	 0.000
1	21	3	 26.000	 0.790	 0.000	 0.000	 0.000	 0.000
1	21	4	 25.000	 0.830	 0.000	 0.000	 0.000	 0.000
1	21	5	 25.000	 0.780	 0.000	 0.000	 0.000	 0.000
1	21	6	 26.000	 0.760	 5.000	 11.000	 0.000	 0.000
1	21	7	 27.000	 0.740	 147.000	 107.000	 0.000	 0.000
1	21	8	 28.000	 0.700	 383.000	 173.000	 0.000	 0.000
1	21	9	 28.000	 0.700	 524.000	 231.000	 0.000	 1.800
1	21	10	 28.000	 0.700	 368.000	 447.000	 160.000	 3.600
1	21	11	 29.000	 0.660	 131.000	 246.000	 130.000	 4.100
1	21	12	 29.000	 0.660	 678.000	 362.000	 180.000	 5.100
1	21	13	 30.000	 0.620	 444.000	 393.000	 180.000	 5.100
1	21	14	 30.000	 0.660	 461.000	 417.000	 170.000	 4.100
1	21	15	 30.000	 0.660	 541.000	 372.000	 160.000	 4.100
1	21	16	 29.000	 0.660	 53.000	 328.000	 160.000	 4.100
1	21	17	 29.000	 0.660	 438.000	 179.000	 200.000	 3.600
1	21	18	 28.500	 0.660	 177.000	 102.000	 200.000	 1.800
1	21	19	 28.000	 0.660	 9.000	 19.000	 0.000	 0.000
1	21	20	 28.000	 0.660	 0.000	 0.000	 90.000	 4.100
1	21	21	 27.500	 0.680	 0.000	 0.000	 90.000	 3.300
1	21	22	 27.000	 0.700	 0.000	 0.000	 90.000	 2.600
1	21	23	 26.000	 0.740	 0.000	 0.000	 150.000	 2.600
1	22	0	 26.000	 0.740	 0.000	 0.000	 100.000	 2.600
1	22	1	 25.000	 0.780	 0.000	 0.000	 90.000	 2.600
1	22	2	 25.000	 0.780	 0.000	 0.000	 30.000	 2.600
1	22	3	 25.000	 0.780	 0.000	 0.000	 30.000	 1.500
1	22	4	 25.000	 0.780	 0.000	 0.000	 30.000	 0.700
1	22	5	 25.000	 0.780	 0.000	 0.000	 0.000	 0.000
1	22	6	 24.000	 0.830	 20.000	 11.000	 0.000	 0.000
1	22	7	 25.000	 0.780	 259.000	 88.000	 40.000	 2.600
1	22	8	 25.500	 0.760	 487.000	 162.000	 40.000	 1.300
1	22	9	 26.000	 0.740	 365.000	 287.000	 0.000	 0.000
1	22	10	 28.000	 0.660	 519.000	 367.000	 0.000	 0.000
1	22	11	 29.000	 0.620	 582.000	 350.000	 180.000	 5.100
1	22	12	 29.000	 0.620	 385.000	 299.000	 130.000	 4.100
1	22	13	 28.000	 0.700	 34.000	 296.000	 160.000	 5.100
1	22	14	 27.500	 0.680	 282.000	 475.000	 0.000	 0.000
1	22	15	 27.000	 0.700	 624.000	 291.000	 0.000	 0.000
1	22	16	 29.000	 0.620	 214.000	 226.000	 0.000	 0.000
1	22	17	 28.000	 0.660	 464.000	 169.000	 210.000	 1.500
1	22	18	 28.000	 0.660	 154.000	 85.000	 0.000	 0.000
1	22	19	 27.000	 0.700	 19.000	 20.000	 0.000	 0.000
1	22	20	 26.500	 0.710	 0.000	 0.000	 0.000	 0.000
1	22	21	 26.000	 0.720	 0.000	 0.000	 0.000	 0.000
1	22	22	 25.500	 0.730	 0.000	 0.000	 0.000	 0.000
1	22	23	 25.000	 0.740	 0.000	 0.000	 0.000	 0.000
1	23	0	 24.000	 0.780	 0.000	 0.000	 0.000	 0.000
1	23	1	 24.000	 0.780	 0.000	 0.000	 0.000	 0.000
1	23	2	 24.000	 0.780	 0.000	 0.000	 0.000	 0.000
1	23	3	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
1	23	4	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
1	23	5	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
1	23	6	 23.000	 0.830	 43.000	 10.000	 0.000	 0.000
1	23	7	 25.000	 0.740	 432.000	 59.000	 0.000	 0.000
1	23	8	 25.000	 0.780	 678.000	 96.000	 30.000	 2.100
1	23	9	 26.000	 0.700	 798.000	 126.000	 40.000	 1.500
1	23	10	 27.000	 0.700	 843.000	 147.000	 160.000	 1.500
1	23	11	 27.000	 0.660	 892.000	 161.000	 160.000	 2.600
1	23	12	 29.000	 0.580	 858.000	 181.000	 180.000	 2.600
1	23	13	 28.200	 0.630	 606.000	 236.000	 180.000	 4.300
1	23	14	 27.500	 0.680	 798.000	 195.000	 180.000	 6.000
1	23	15	 26.700	 0.730	 647.000	 227.000	 180.000	 7.700
1	23	16	 26.000	 0.790	 523.000	 236.000	 180.000	 5.100
1	23	17	 26.000	 0.840	 493.000	 152.000	 170.000	 4.100
1	23	18	 26.500	 0.790	 273.000	 96.000	 170.000	 3.100
1	23	19	 27.000	 0.740	 8.000	 24.000	 170.000	 2.100
1	23	20	 27.000	 0.740	 0.000	 0.000	 130.000	 5.100
1	23	21	 26.500	 0.740	 0.000	 0.000	 130.000	 2.500
1	23	22	 26.000	 0.740	 0.000	 0.000	 0.000	 0.000
1	23	23	 25.000	 0.780	 0.000	 0.000	 300.000	 1.500
1	24	0	 25.000	 0.780	 0.000	 0.000	 0.000	 0.000
1	24	1	 25.000	 0.780	 0.000	 0.000	 120.000	 2.100
1	24	2	 25.000	 0.780	 0.000	 0.000	 0.000	 0.000
1	24	3	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
1	24	4	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
1	24	5	 24.000	 0.780	 0.000	 0.000	 0.000	 0.000
1	24	6	 24.000	 0.780	 11.000	 9.000	 0.000	 0.000
1	24	7	 24.000	 0.780	 283.000	 75.000	 180.000	 2.600
1	24	8	 25.000	 0.780	 546.000	 130.000	 0.000	 0.000
1	24	9	 27.000	 0.660	 683.000	 175.000	 0.000	 0.000
1	24	10	 28.000	 0.620	 721.000	 202.000	 60.000	 2.100
1	24	11	 28.000	 0.660	 684.000	 314.000	 150.000	 2.600
1	24	12	 27.000	 0.740	 577.000	 361.000	 180.000	 5.100
1	24	13	 27.000	 0.700	 619.000	 375.000	 180.000	 5.100
1	24	14	 27.000	 0.660	 550.000	 289.000	 180.000	 4.600
1	24	15	 26.000	 0.700	 634.000	 292.000	 180.000	 6.200
1	24	16	 26.000	 0.700	 436.000	 273.000	 160.000	 6.200
1	24	17	 27.000	 0.700	 400.000	 187.000	 210.000	 2.100
1	24	18	 26.000	 0.740	 137.000	 97.000	 210.000	 2.600
1	24	19	 26.500	 0.740	 14.000	 17.000	 210.000	 2.800
1	24	20	 27.000	 0.740	 0.000	 0.000	 130.000	 3.100
1	24	21	 26.500	 0.790	 0.000	 0.000	 130.000	 2.800
1	24	22	 26.000	 0.840	 0.000	 0.000	 120.000	 2.600
1	24	23	 25.000	 0.830	 0.000	 0.000	 130.000	 1.500
1	25	0	 25.000	 0.830	 0.000	 0.000	 0.000	 0.000
1	25	1	 25.000	 0.830	 0.000	 0.000	 0.000	 0.000
1	25	2	 25.000	 0.830	 0.000	 0.000	 0.000	 0.000
1	25	3	 24.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	25	4	 24.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	25	5	 24.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	25	6	 23.000	 0.890	 118.000	 7.000	 0.000	 0.000
1	25	7	 25.000	 0.830	 513.000	 37.000	 40.000	 1.500
1	25	8	 26.000	 0.790	 798.000	 59.000	 0.000	 0.000
1	25	9	 28.000	 0.660	 900.000	 77.000	 150.000	 1.500
1	25	10	 29.000	 0.620	 913.000	 95.000	 180.000	 2.600
1	25	11	 28.000	 0.660	 815.000	 154.000	 160.000	 5.100
1	25	12	 29.000	 0.620	 864.000	 133.000	 160.000	 2.600
1	25	13	 30.000	 0.550	 784.000	 206.000	 180.000	 5.100
1	25	14	 30.000	 0.550	 801.000	 223.000	 180.000	 5.100
1	25	15	 30.000	 0.550	 717.000	 174.000	 170.000	 4.100
1	25	16	 29.000	 0.580	 844.000	 100.000	 180.000	 2.600
1	25	17	 27.000	 0.700	 254.000	 136.000	 180.000	 2.600
1	25	18	 27.000	 0.700	 177.000	 97.000	 180.000	 2.600
1	25	19	 26.500	 0.740	 83.000	 15.000	 180.000	 1.300
1	25	20	 26.000	 0.790	 0.000	 0.000	 0.000	 0.000
1	25	21	 25.500	 0.790	 0.000	 0.000	 0.000	 0.000
1	25	22	 25.000	 0.780	 0.000	 0.000	 0.000	 0.000
1	25	23	 25.000	 0.780	 0.000	 0.000	 0.000	 0.000
1	26	0	 25.500	 0.790	 0.000	 0.000	 0.000	 0.000
1	26	1	 26.000	 0.790	 0.000	 0.000	 360.000	 3.600
1	26	2	 26.000	 0.790	 0.000	 0.000	 360.000	 5.100
1	26	3	 26.000	 0.790	 0.000	 0.000	 0.000	 0.000
1	26	4	 26.000	 0.790	 0.000	 0.000	 90.000	 2.100
1	26	5	 26.000	 0.790	 0.000	 0.000	 0.000	 0.000
1	26	6	 24.000	 0.830	 5.000	 8.000	 0.000	 0.000
1	26	7	 25.000	 0.830	 41.000	 121.000	 30.000	 2.100
1	26	8	 26.000	 0.890	 296.000	 170.000	 40.000	 3.100
1	26	9	 28.000	 0.740	 318.000	 190.000	 30.000	 2.600
1	26	10	 30.000	 0.620	 746.000	 218.000	 360.000	 2.600
1	26	11	 31.000	 0.660	 582.000	 298.000	 30.000	 3.100
1	26	12	 32.000	 0.630	 761.000	 243.000	 80.000	 2.100
1	26	13	 34.000	 0.530	 432.000	 316.000	 50.000	 5.100
1	26	14	 33.000	 0.590	 671.000	 212.000	 60.000	 4.100
1	26	15	 31.000	 0.630	 621.000	 137.000	 180.000	 5.100
1	26	16	 30.000	 0.620	 388.000	 150.000	 190.000	 5.100
1	26	17	 31.000	 0.590	 24.000	 198.000	 210.000	 3.100
1	26	18	 31.000	 0.630	 57.000	 72.000	 360.000	 5.100
1	26	19	 29.000	 0.700	 3.000	 15.000	 280.000	 5.100
1	26	20	 27.000	 0.740	 0.000	 0.000	 120.000	 2.600
1	26	21	 27.000	 0.790	 0.000	 0.000	 120.000	 1.300
1	26	22	 27.000	 0.840	 0.000	 0.000	 0.000	 0.000
1	26	23	 24.000	 1.000	 0.000	 0.000	 0.000	 0.000
1	27	0	 27.000	 0.840	 0.000	 0.000	 30.000	 2.600
1	27	1	 27.000	 0.840	 0.000	 0.000	 360.000	 3.100
1	27	2	 26.000	 0.890	 0.000	 0.000	 330.000	 2.600
1	27	3	 26.000	 0.840	 0.000	 0.000	 30.000	 2.600
1	27	4	 26.000	 0.840	 0.000	 0.000	 120.000	 2.600
1	27	5	 25.000	 0.890	 0.000	 0.000	 360.000	 3.100
1	27	6	 23.000	 0.940	 2.000	 7.000	 360.000	 3.100
1	27	7	 25.000	 0.890	 4.000	 70.000	 360.000	 3.100
1	27	8	 25.000	 0.830	 1.000	 129.000	 360.000	 1.500
1	27	9	 25.500	 0.810	 66.000	 178.000	 360.000	 2.000
1	27	10	 26.000	 0.790	 73.000	 419.000	 360.000	 2.600
1	27	11	 27.000	 0.740	 88.000	 368.000	 360.000	 2.600
1	27	12	 28.000	 0.700	 223.000	 279.000	 360.000	 1.500
1	27	13	 30.000	 0.620	 437.000	 311.000	 360.000	 2.600
1	27	14	 31.000	 0.590	 118.000	 291.000	 20.000	 3.100
1	27	15	 31.000	 0.550	 321.000	 382.000	 30.000	 2.600
1	27	16	 31.000	 0.550	 442.000	 262.000	 30.000	 2.600
1	27	17	 31.000	 0.550	 125.000	 208.000	 0.000	 0.000
1	27	18	 32.000	 0.560	 78.000	 115.000	 0.000	 0.000
1	27	19	 29.000	 0.620	 3.000	 15.000	 0.000	 0.000
1	27	20	 29.000	 0.700	 0.000	 0.000	 20.000	 2.100
1	27	21	 28.000	 0.770	 0.000	 0.000	 20.000	 2.100
1	27	22	 27.000	 0.840	 0.000	 0.000	 210.000	 2.100
1	27	23	 28.000	 0.790	 0.000	 0.000	 0.000	 0.000
1	28	0	 26.000	 0.840	 0.000	 0.000	 0.000	 0.000
1	28	1	 26.000	 0.840	 0.000	 0.000	 360.000	 2.600
1	28	2	 25.000	 0.890	 0.000	 0.000	 60.000	 5.100
1	28	3	 24.000	 0.940	 0.000	 0.000	 30.000	 3.100
1	28	4	 24.000	 0.940	 0.000	 0.000	 360.000	 2.600
1	28	5	 24.000	 0.940	 0.000	 0.000	 30.000	 3.100
1	28	6	 24.000	 0.890	 10.000	 8.000	 360.000	 2.600
1	28	7	 25.000	 0.830	 231.000	 89.000	 30.000	 3.100
1	28	8	 26.000	 0.740	 42.000	 185.000	 20.000	 2.600
1	28	9	 27.000	 0.790	 429.000	 238.000	 40.000	 2.600
1	28	10	 29.000	 0.700	 550.000	 188.000	 10.000	 3.100
1	28	11	 30.000	 0.660	 469.000	 357.000	 10.000	 3.300
1	28	12	 31.000	 0.630	 422.000	 450.000	 40.000	 3.600
1	28	13	 28.000	 0.740	 702.000	 239.000	 150.000	 3.100
1	28	14	 26.000	 0.890	 8.000	 329.000	 160.000	 5.100
1	28	15	 28.000	 0.740	 472.000	 239.000	 180.000	 6.200
1	28	16	 26.000	 0.840	 69.000	 220.000	 170.000	 6.200
1	28	17	 28.000	 0.700	 82.000	 252.000	 210.000	 2.600
1	28	18	 26.000	 0.840	 24.000	 88.000	 150.000	 1.500
1	28	19	 27.000	 0.760	 7.000	 16.000	 150.000	 2.000
1	28	20	 28.000	 0.700	 0.000	 0.000	 30.000	 2.600
1	28	21	 28.000	 0.700	 0.000	 0.000	 30.000	 2.800
1	28	22	 28.000	 0.700	 0.000	 0.000	 30.000	 2.900
1	28	23	 28.000	 0.700	 0.000	 0.000	 350.000	 3.100
1	29	0	 27.000	 0.790	 0.000	 0.000	 330.000	 2.600
1	29	1	 27.000	 0.790	 0.000	 0.000	 330.000	 2.600
1	29	2	 26.000	 0.840	 0.000	 0.000	 330.000	 2.600
1	29	3	 26.000	 0.790	 0.000	 0.000	 330.000	 2.600
1	29	4	 25.000	 0.890	 0.000	 0.000	 30.000	 1.500
1	29	5	 25.000	 0.830	 0.000	 0.000	 30.000	 2.600
1	29	6	 25.000	 0.780	 15.000	 8.000	 20.000	 1.500
1	29	7	 25.000	 0.830	 277.000	 98.000	 30.000	 1.500
1	29	8	 27.000	 0.790	 243.000	 200.000	 30.000	 2.600
1	29	9	 28.000	 0.720	 685.000	 211.000	 160.000	 2.600
1	29	10	 27.000	 0.740	 751.000	 211.000	 270.000	 3.100
1	29	11	 27.000	 0.740	 738.000	 214.000	 170.000	 3.100
1	29	12	 27.000	 0.740	 674.000	 285.000	 160.000	 5.100
1	29	13	 30.000	 0.620	 760.000	 257.000	 150.000	 4.100
1	29	14	 30.000	 0.620	 486.000	 309.000	 180.000	 5.100
1	29	15	 30.000	 0.590	 330.000	 350.000	 180.000	 5.100
1	29	16	 29.000	 0.620	 91.000	 210.000	 180.000	 6.200
1	29	17	 30.000	 0.620	 65.000	 118.000	 180.000	 5.100
1	29	18	 28.000	 0.700	 426.000	 83.000	 0.000	 0.000
1	29	19	 26.500	 0.790	 32.000	 16.000	 0.000	 0.000
1	29	20	 25.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	29	21	 26.000	 0.840	 0.000	 0.000	 0.000	 0.000
1	29	22	 27.000	 0.790	 0.000	 0.000	 0.000	 0.000
1	29	23	 25.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	30	0	 25.000	 0.940	 0.000	 0.000	 0.000	 0.000
1	30	1	 25.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	30	2	 25.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	30	3	 24.000	 0.940	 0.000	 0.000	 0.000	 0.000
1	30	4	 25.000	 0.940	 0.000	 0.000	 0.000	 0.000
1	30	5	 24.000	 0.940	 0.000	 0.000	 0.000	 0.000
1	30	6	 25.000	 0.890	 5.000	 7.000	 0.000	 0.000
1	30	7	 25.000	 0.890	 153.000	 82.000	 0.000	 0.000
1	30	8	 26.000	 0.790	 226.000	 143.000	 0.000	 0.000
1	30	9	 28.000	 0.740	 564.000	 162.000	 0.000	 0.000
1	30	10	 28.000	 0.740	 658.000	 201.000	 160.000	 2.600
1	30	11	 28.000	 0.660	 336.000	 354.000	 180.000	 5.100
1	30	12	 26.000	 0.840	 1.000	 356.000	 210.000	 10.300
1	30	13	 24.000	 0.830	 270.000	 512.000	 220.000	 4.100
1	30	14	 24.000	 0.830	 163.000	 414.000	 210.000	 2.600
1	30	15	 24.000	 0.830	 15.000	 105.000	 0.000	 0.000
1	30	16	 24.000	 0.830	 166.000	 293.000	 40.000	 2.600
1	30	17	 23.000	 0.830	 39.000	 102.000	 0.000	 0.000
1	30	18	 23.000	 0.830	 41.000	 84.000	 170.000	 1.500
1	30	19	 23.000	 0.830	 0.000	 23.000	 0.000	 0.000
1	30	20	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
1	30	21	 24.000	 0.780	 0.000	 0.000	 0.000	 0.000
1	30	22	 24.000	 0.780	 0.000	 0.000	 0.000	 0.000
1	30	23	 24.000	 0.890	 0.000	 0.000	 340.000	 2.600
1	31	0	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
1	31	1	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
1	31	2	 24.000	 0.780	 0.000	 0.000	 0.000	 0.000
1	31	3	 23.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	31	4	 23.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	31	5	 23.000	 0.890	 0.000	 0.000	 0.000	 0.000
1	31	6	 23.000	 0.890	 19.000	 5.000	 0.000	 0.000
1	31	7	 23.000	 0.890	 59.000	 75.000	 0.000	 0.000
1	31	8	 25.000	 0.830	 132.000	 118.000	 40.000	 2.600
1	31	9	 25.000	 0.780	 559.000	 177.000	 0.000	 0.000
1	31	10	 26.000	 0.740	 285.000	 260.000	 0.000	 0.000
1	31	11	 26.000	 0.740	 402.000	 300.000	 160.000	 2.600
1	31	12	 27.000	 0.660	 173.000	 294.000	 160.000	 3.100
1	31	13	 28.000	 0.620	 315.000	 286.000	 180.000	 4.100
1	31	14	 27.000	 0.740	 373.000	 206.000	 170.000	 3.600
1	31	15	 26.000	 0.790	 702.000	 214.000	 170.000	 5.100
1	31	16	 26.000	 0.840	 518.000	 231.000	 170.000	 3.600
1	31	17	 26.000	 0.700	 289.000	 151.000	 170.000	 4.100
1	31	18	 25.000	 0.780	 22.000	 97.000	 200.000	 4.100
1	31	19	 25.000	 0.780	 15.000	 17.000	 190.000	 3.600
1	31	20	 25.000	 0.780	 0.000	 0.000	 180.000	 2.600
1	31	21	 25.000	 0.780	 0.000	 0.000	 180.000	 1.300
1	31	22	 24.900	 0.780	 0.000	 0.000	 0.000	 1.400
1	31	23	 24.900	 0.780	 0.000	 0.000	 0.000	 1.600
2	1	0	 24.800	 0.780	 0.000	 0.000	 0.000	 1.700
2	1	1	 24.800	 0.770	 0.000	 0.000	 0.000	 1.800
2	1	2	 24.700	 0.770	 0.000	 0.000	 0.000	 1.900
2	1	3	 24.700	 0.770	 0.000	 0.000	 60.000	 2.100
2	1	4	 24.600	 0.770	 0.000	 0.000	 60.000	 2.200
2	1	5	 24.700	 0.790	 0.000	 0.000	 60.000	 2.300
2	1	6	 24.900	 0.820	 0.000	 6.000	 60.000	 2.500
2	1	7	 25.100	 0.860	 42.000	 77.000	 60.000	 2.700
2	1	8	 25.200	 0.890	 220.000	 221.000	 60.000	 2.800
2	1	9	 25.400	 0.920	 195.000	 314.000	 170.000	 3.000
2	1	10	 26.100	 0.840	 142.000	 362.000	 170.000	 3.300
2	1	11	 26.700	 0.770	 285.000	 387.000	 170.000	 3.700
2	1	12	 27.400	 0.700	 45.000	 671.000	 180.000	 4.000
2	1	13	 27.700	 0.700	 194.000	 490.000	 180.000	 4.300
2	1	14	 28.100	 0.700	 83.000	 430.000	 180.000	 4.700
2	1	15	 28.400	 0.700	 31.000	 249.000	 150.000	 5.000
